Volcano Number,Volcano Name,Eruption Number,Eruption Category,Area of Activity,VEI,VEI Modifier,Start Year Modifier,Start Year,Start Year Uncertainty,Start Month,Start Day Modifier,Start Day,Start Day Uncertainty,Evidence Method (dating),End Year Modifier,End Year,End Year Uncertainty,End Month,End Day Modifier,End Day,End Day Uncertainty,Latitude,Longitude
283143,Takaharayama,17852,Confirmed Eruption,Fuji-san lava dome,4,?,?,-4570,,0,,0,,Isotopic: 14C (calibrated),,,,,,,,36.9,139.777
285020,Hokkaido-Komagatake,18559,Confirmed Eruption,,5,,,-4600,50,0,,0,,Isotopic: 14C (calibrated),,,,,,,,42.063,140.677
285030,Toya,20968,Confirmed Eruption,Usu,,,,-4600,200,,,,,Isotopic: 14C (calibrated),,,,,,,,42.544,140.839
283160,Bandaisan,17890,Confirmed Eruption,,,,?,-4650,,0,,0,,Correlation: Tephrochronology,,,,,,,,37.601,140.072
284050,Hachijojima,18286,Confirmed Eruption,Nishi-yama,5,,?,-4650,,0,,0,,Correlation: Tephrochronology,,,,,,,,33.137,139.766
283110,Asamayama,17671,Confirmed Eruption,,,,,-4700,500,0,,0,,Correlation: Tephrochronology,,,,,,,,36.406,138.523
283030,Fujisan,17398,Confirmed Eruption,,,,,-4730,500,0,,0,,Correlation: Tephrochronology,,,,,,,,35.361,138.728
283100,Myokosan,17552,Confirmed Eruption,,5,?,,-4750,300,0,,0,,Isotopic: 14C (calibrated),,,,,,,,36.891,138.114
282080,Aira,17040,Confirmed Eruption,Kita-dake,,,?,-4800,,0,,0,,Isotopic: 14C (uncalibrated),,,,,,,,31.593,130.657
283240,Iwatesan,18058,Confirmed Eruption,Nishi-Iwate,,,,-4850,50,0,,0,,Isotopic: 14C (calibrated),,,,,,,,39.853,141.001
285031,Niseko,18583,Confirmed Eruption,,,,?,-4900,,0,,0,,Correlation: Tephrochronology,,,,,,,,42.875,140.659
283240,Iwatesan,18057,Confirmed Eruption,Higashi-Iwate,,,,-4900,100,0,,0,,Isotopic: 14C (calibrated),,,,,,,,39.853,141.001
284010,Izu-Oshima,18147,Confirmed Eruption,,,,,-4920,500,0,,0,,Correlation: Tephrochronology,,,,,,,,34.724,139.394
283050,Hakusan,17461,Confirmed Eruption,,,,?,-5000,,0,,0,,Isotopic: 14C (uncalibrated),,,,,,,,36.155,136.771
284050,Hachijojima,18285,Confirmed Eruption,Higashi-yama south flank,3,,,-5020,370,0,,0,,Correlation: Tephrochronology,,,,,,,,33.137,139.766
284041,Mikurajima,17577,Confirmed Eruption,,,,?,-5050,,0,,0,,Correlation: Tephrochronology,,,,,,,,33.874,139.602
283160,Bandaisan,17889,Confirmed Eruption,,,,?,-5050,,0,,0,,Correlation: Tephrochronology,,,,,,,,37.601,140.072
282070,Ata,17004,Confirmed Eruption,"Unagi, Narikawa and Yamakawa maars",,,?,-5050,,0,,0,,Correlation: Tephrochronology,,,,,,,,31.22,130.57
283030,Fujisan,17397,Confirmed Eruption,,,,,-5070,200,0,,0,,Isotopic: 14C (uncalibrated),,,,,,,,35.361,138.728
283250,Hachimantai,18071,Confirmed Eruption,,,,?,-5350,,0,,0,,Correlation: Tephrochronology,,,,,,,,39.958,140.854
282080,Aira,17039,Confirmed Eruption,Kita-dake,,,?,-5400,,0,,0,,Isotopic: 14C (uncalibrated),,,,,,,,31.593,130.657
283180,Azumayama,17915,Confirmed Eruption,Goshiki-numa,1,,,-5400,200,0,,0,,Isotopic: 14C (calibrated),,,,,,,,37.735,140.244
284010,Izu-Oshima,18146,Confirmed Eruption,,,,,-5450,75,0,,0,,Correlation: Tephrochronology,,,,,,,,34.724,139.394
283190,Zaozan [Zaosan],17940,Confirmed Eruption,Goshiki-dake area,,,?,-5500,,0,,0,,Isotopic: 14C (calibrated),,,,,,,,38.144,140.44
283030,Fujisan,17396,Confirmed Eruption,,,,,-5540,200,0,,0,,Isotopic: 14C (uncalibrated),,,,,,,,35.361,138.728
283150,Nasudake,17869,Confirmed Eruption,Chausu-dake,3,,,-5550,500,0,,0,,Isotopic: 14C (calibrated),,,,,,,,37.125,139.963
284010,Izu-Oshima,18145,Confirmed Eruption,,,,?,-5550,,0,,0,,Correlation: Tephrochronology,,,,,,,,34.724,139.394
283271,Towada,18096,Confirmed Eruption,Goshikiiwa,3,?,?,-5550,,0,,0,,Isotopic: 14C (calibrated),,,,,,,,40.51,140.88
285081,Mashu,18708,Confirmed Eruption,,6,,,-5550,100,0,,0,,Isotopic: 14C (calibrated),,,,,,,,43.572,144.561
283190,Zaozan [Zaosan],17939,Confirmed Eruption,Goshiki-dake,,,?,-5600,,0,,0,,Isotopic: 14C (calibrated),,,,,,,,38.144,140.44
283240,Iwatesan,18056,Confirmed Eruption,Nishi-Iwate,,,,-5650,50,0,,0,,Isotopic: 14C (calibrated),,,,,,,,39.853,141.001
283180,Azumayama,17914,Confirmed Eruption,Oke-numa,2,,,-5700,50,0,,0,,Isotopic: 14C (calibrated),,,,,,,,37.735,140.244
282090,Kirishimayama,17091,Confirmed Eruption,Old Takachiho,3,,,-5700,1350,0,,0,,Correlation: Tephrochronology,,,,,,,,31.934,130.862
285011,Esan,20943,Confirmed Eruption,East flank (Misaka lava dome),0,?,,-5770,924,,,,,Isotopic: 14C (calibrated),,,,,,,,41.805,141.166
285080,Kussharo,18720,Confirmed Eruption,Atosanupuri,,,,-5800,2250,0,,0,,Correlation: Tephrochronology,,,,,,,,43.615,144.427
285041,Rishirizan,18603,Confirmed Eruption,,,,,-5830,300,0,,0,,Isotopic: 14C (uncalibrated),,,,,,,,45.179,141.242
283230,Akita-Komagatake,18042,Confirmed Eruption,,3,,,-5950,200,0,,0,,Isotopic: 14C (calibrated),,,,,,,,39.761,140.799
284020,Niijima,18245,Confirmed Eruption,,,,?,-5950,,0,,0,,Correlation: Tephrochronology,,,,,,,,34.397,139.27
282080,Aira,17038,Confirmed Eruption,Kita-dake,,,?,-5950,,0,,0,,Isotopic: 14C (uncalibrated),,,,,,,,31.593,130.657
283020,Hakoneyama,17380,Confirmed Eruption,Kami-yama,3,,,-6000,100,0,,0,,Isotopic: 14C (calibrated),,,,,,,,35.233,139.021
283030,Fujisan,17395,Confirmed Eruption,,,,?,-6050,,0,,0,,Correlation: Tephrochronology,,,,,,,,35.361,138.728
283150,Nasudake,17868,Confirmed Eruption,Chausu-dake,2,?,?,-6050,,0,,0,,Correlation: Tephrochronology,,,,,,,,37.125,139.963
283131,Hiuchigatake,17846,Confirmed Eruption,Akanagure lava dome,,,?,-6050,,0,,0,,Correlation: Tephrochronology,,,,,,,,36.955,139.285
284010,Izu-Oshima,18144,Confirmed Eruption,,,,,-6050,500,0,,0,,Correlation: Tephrochronology,,,,,,,,34.724,139.394
282080,Aira,17037,Confirmed Eruption,Kita-dake,5,,?,-6050,,0,,0,,Isotopic: 14C (uncalibrated),,,,,,,,31.593,130.657
283230,Akita-Komagatake,18041,Confirmed Eruption,,,,,-6150,300,0,,0,,Correlation: Tephrochronology,,,,,,,,39.761,140.799
283170,Adatarayama,17903,Confirmed Eruption,Numanotaira,3,,,-6150,100,0,,0,,Isotopic: 14C (calibrated),,,,,,,,37.647,140.281
282081,Yonemaru-Sumiyoshiike,17033,Confirmed Eruption,Yonemaru,3,,?,-6200,,0,,0,,Correlation: Tephrochronology,,,,,,,,31.771,130.592
283030,Fujisan,17394,Confirmed Eruption,,,,,-6240,300,0,,0,,Isotopic: 14C (uncalibrated),,,,,,,,35.361,138.728
283271,Towada,18095,Confirmed Eruption,Goshikiiwa,4,,?,-6250,,0,,0,,Isotopic: 14C (calibrated),,,,,,,,40.51,140.88
282081,Yonemaru-Sumiyoshiike,17032,Confirmed Eruption,Sumiyoshi-ike,2,,?,-6250,,0,,0,,Correlation: Tephrochronology,,,,,,,,31.771,130.592
283120,Kusatsu-Shiranesan,17817,Confirmed Eruption,,,,,-6270,200,0,,0,,Isotopic: 14C (uncalibrated),,,,,,,,36.618,138.528
283240,Iwatesan,18055,Confirmed Eruption,Nishi-Iwate,,,,-6300,100,0,,0,,Isotopic: 14C (calibrated),,,,,,,,39.853,141.001
283230,Akita-Komagatake,18040,Confirmed Eruption,,3,,,-6350,200,0,,0,,Isotopic: 14C (calibrated),,,,,,,,39.761,140.799
283160,Bandaisan,17888,Confirmed Eruption,,,,?,-6350,,0,,0,,Correlation: Tephrochronology,,,,,,,,37.601,140.072
282080,Aira,17035,Confirmed Eruption,Kita-dake,,,?,-6350,,0,,0,,Isotopic: 14C (uncalibrated),,,,,,,,31.593,130.657
283110,Asamayama,17670,Confirmed Eruption,,,,,-6400,1050,0,,0,,Correlation: Tephrochronology,,,,,,,,36.406,138.523
283240,Iwatesan,18054,Confirmed Eruption,,,,,-6450,1600,0,,0,,Correlation: Tephrochronology,,,,,,,,39.853,141.001
284040,Miyakejima,17579,Confirmed Eruption,NW flank,4,,,-6450,500,0,,0,,Correlation: Tephrochronology,,,,,,,,34.094,139.526
284010,Izu-Oshima,18143,Confirmed Eruption,,,,?,-6550,,0,,0,,Correlation: Tephrochronology,,,,,,,,34.724,139.394
283120,Kusatsu-Shiranesan,17816,Confirmed Eruption,Shirane,3,,?,-6550,,0,,0,,Isotopic: 14C (calibrated),,,,,,,,36.618,138.528
283050,Hakusan,17460,Confirmed Eruption,,,,,-6550,50,0,,0,,Isotopic: 14C (calibrated),,,,,,,,36.155,136.771
285030,Toya,18589,Confirmed Eruption,Usu,,,,-6550,1500,0,,0,,Isotopic: 14C (calibrated),,,,,,,,42.544,140.839
283030,Fujisan,17393,Confirmed Eruption,,,,<,-6580,,0,,0,,Isotopic: 14C (uncalibrated),,,,,,,,35.361,138.728
283170,Adatarayama,17902,Confirmed Eruption,Numanotaira,3,,,-6650,100,0,,0,,Isotopic: 14C (calibrated),,,,,,,,37.647,140.281
284010,Izu-Oshima,18142,Confirmed Eruption,,,,?,-6650,,0,,0,,Correlation: Tephrochronology,,,,,,,,34.724,139.394
285011,Esan,18546,Confirmed Eruption,Esan lava dome,3,,,-6670,27,0,,0,,Isotopic: 14C (calibrated),,,,,,,,41.805,141.166
282043,Kuchinoshima,16948,Confirmed Eruption,"Yoko-dake, Mae-dake",,,,-6750,50,0,,0,,Isotopic: 14C (calibrated),,,,,,,,29.968,129.926
283001,Abu,17369,Confirmed Eruption,Kasa-yama,,,?,-6850,,0,,0,,Radiogenic: Thermoluminescence,,,,,,,,34.5,131.6
285040,Shikotsu,18604,Confirmed Eruption,Tarumai,5,,?,-6950,,0,,0,,Isotopic: 14C (uncalibrated),,,,,,,,42.688,141.38
285070,Akan,18669,Confirmed Eruption,Me-Akan (Nakamachineshiri),4,,?,-7050,,0,,0,,Isotopic: 14C (uncalibrated),,,,,,,,43.384,144.013
283050,Hakusan,17459,Confirmed Eruption,,,,,-7050,500,0,,0,,Correlation: Tephrochronology,,,,,,,,36.155,136.771
283262,Megata,18072,Confirmed Eruption,,,,?,-7050,,0,,0,,Correlation: Tephrochronology,,,,,,,,39.95,139.73
282090,Kirishimayama,17090,Confirmed Eruption,Shinmoe-dake (Setao Pumice),3,,,-7050,2350,0,,0,,Correlation: Tephrochronology,,,,,,,,31.934,130.862
283230,Akita-Komagatake,18039,Confirmed Eruption,,,,,-7100,900,0,,0,,Correlation: Tephrochronology,,,,,,,,39.761,140.799
284010,Izu-Oshima,18141,Confirmed Eruption,,,,,-7150,500,0,,0,,Correlation: Tephrochronology,,,,,,,,34.724,139.394
282120,Kujusan,17353,Confirmed Eruption,Sensui-zan,,,,-7180,2640,0,,0,,Correlation: Tephrochronology,,,,,,,,33.086,131.249
283110,Asamayama,17669,Confirmed Eruption,,,,,-7200,200,0,,0,,Isotopic: 14C (calibrated),,,,,,,,36.406,138.523
283060,Norikuradake,17485,Confirmed Eruption,Ichino-ike,3,,,-7250,150,0,,0,,Isotopic: 14C (calibrated),,,,,,,,36.106,137.554
283271,Towada,18093,Confirmed Eruption,Goshikiiwa,5,?,?,-7250,,0,,0,,Isotopic: 14C (calibrated),,,,,,,,40.51,140.88
283080,Midagahara,17525,Confirmed Eruption,Jigoku-dani,,,,-7300,1000,0,,0,,Correlation: Tephrochronology,,,,,,,,36.571,137.59
283030,Fujisan,17392,Confirmed Eruption,,,,,-7310,500,0,,0,,Isotopic: 14C (uncalibrated),,,,,,,,35.361,138.728
283070,Yakedake,17487,Confirmed Eruption,Akandana-yama,0,,?,-7450,,0,,0,,Correlation: Tephrochronology,,,,,,,,36.227,137.587
283160,Bandaisan,17887,Confirmed Eruption,,,,?,-7450,,0,,0,,Correlation: Tephrochronology,,,,,,,,37.601,140.072
283030,Fujisan,17391,Confirmed Eruption,,,,,-7530,300,0,,0,,Isotopic: 14C (uncalibrated),,,,,,,,35.361,138.728
283050,Hakusan,17458,Confirmed Eruption,,,,,-7550,50,0,,0,,Isotopic: 14C (calibrated),,,,,,,,36.155,136.771
283190,Zaozan [Zaosan],17938,Confirmed Eruption,Goshiki-dake area,,,?,-7600,,0,,0,,Isotopic: 14C (calibrated),,,,,,,,38.144,140.44
284010,Izu-Oshima,18140,Confirmed Eruption,,,,?,-7650,,0,,0,,Correlation: Tephrochronology,,,,,,,,34.724,139.394
284050,Hachijojima,18284,Confirmed Eruption,Nishi-yama,,,,-7650,3000,0,,0,,Correlation: Tephrochronology,,,,,,,,33.137,139.766
283060,Norikuradake,17484,Confirmed Eruption,Kengamine,3,,,-7700,150,0,,0,,Isotopic: 14C (calibrated),,,,,,,,36.106,137.554
282080,Aira,17034,Confirmed Eruption,Kita-dake,,,?,-7750,,0,,0,,Isotopic: 14C (uncalibrated),,,,,,,,31.593,130.657
283030,Fujisan,17390,Confirmed Eruption,,,,,-7820,200,0,,0,,Isotopic: 14C (uncalibrated),,,,,,,,35.361,138.728
283150,Nasudake,17867,Confirmed Eruption,Chausu-dake,3,,?,-7850,,0,,0,,Isotopic: 14C (calibrated),,,,,,,,37.125,139.963
283230,Akita-Komagatake,18038,Confirmed Eruption,,4,,,-7850,200,0,,0,,Isotopic: 14C (calibrated),,,,,,,,39.761,140.799
283250,Hachimantai,18070,Confirmed Eruption,,,,,-7900,150,0,,0,,Isotopic: 14C (calibrated),,,,,,,,39.958,140.854
284050,Hachijojima,18283,Confirmed Eruption,Nishi-yama,4,,,-8020,2640,0,,0,,Correlation: Tephrochronology,,,,,,,,33.137,139.766
282110,Asosan,17183,Confirmed Eruption,Jigoku explosion crater,1,,?,-8050,,0,,0,,Isotopic: Ar/Ar,,,,,,,,32.884,131.104
284030,Kozushima,18250,Confirmed Eruption,Jogo-yama,,,?,-8050,,0,,0,,Correlation: Tephrochronology,,,,,,,,34.219,139.153
284010,Izu-Oshima,18139,Confirmed Eruption,,,,,-8050,500,0,,0,,Correlation: Tephrochronology,,,,,,,,34.724,139.394
283270,Iwakisan,18100,Confirmed Eruption,Torinoumi lava dome,,,?,-8050,,0,,0,,Isotopic: K/Ar,,,,,,,,40.656,140.303
283170,Adatarayama,17901,Confirmed Eruption,Numanotaira,3,,?,-8050,,0,,0,,Correlation: Tephrochronology,,,,,,,,37.647,140.281
283010,Izu-Tobu,17373,Confirmed Eruption,Akakubo,3,,?,-8050,,0,,0,,Correlation: Tephrochronology,,,,,,,,34.9,139.098
285034,Kuttara,18586,Confirmed Eruption,Hiyori-yama lava dome,,,?,-8050,,0,,0,,Correlation: Tephrochronology,,,,,,,,42.491,141.16
282080,Aira,17036,Confirmed Eruption,Wakamiko Caldera,6,,,-8050,1000,,,,,Isotopic: 14C (uncalibrated),,,,,,,,31.593,130.657
283271,Towada,18092,Confirmed Eruption,Goshikiiwa,5,,?,-8250,,0,,0,,Isotopic: 14C (calibrated),,,,,,,,40.51,140.88
283230,Akita-Komagatake,18036,Confirmed Eruption,,4,,,-8300,300,0,,0,,Correlation: Tephrochronology,,,,,,,,39.761,140.799
284010,Izu-Oshima,18138,Confirmed Eruption,,,,?,-8450,,0,,0,,Correlation: Tephrochronology,,,,,,,,34.724,139.394
283030,Fujisan,17389,Confirmed Eruption,South flank? (Mishima),,,>,-8540,,0,,0,,Isotopic: 14C (uncalibrated),,,,,,,,35.361,138.728
283150,Nasudake,17866,Confirmed Eruption,Chausu-dake,2,?,,-8550,1500,0,,0,,Correlation: Tephrochronology,,,,,,,,37.125,139.963
283230,Akita-Komagatake,18035,Confirmed Eruption,,3,?,,-8800,300,0,,0,,Correlation: Tephrochronology,,,,,,,,39.761,140.799
282120,Kujusan,17352,Confirmed Eruption,,4,,,-9160,1190,0,,0,,Isotopic: 14C (calibrated),,,,,,,,33.086,131.249
283271,Towada,18091,Confirmed Eruption,Nakanoumi,3,,?,-9490,,0,,0,,Isotopic: 14C (calibrated),,,,,,,,40.51,140.88
282050,Kuchinoerabujima,16954,Confirmed Eruption,Furudake,,,,-9520,300,0,,0,,Isotopic: 14C (calibrated),,,,,,,,30.443,130.217
283141,Nantaisan,17850,Confirmed Eruption,,,,,-9540,500,0,,0,,Isotopic: 14C (calibrated),,,,,,,,36.765,139.491
